RSSI-Value,MAC-Address,Timestamp,Distance,indoor,crowded,LOS
-39,FB:E4:DE:81:2E:36,2024-09-12 09:46:48,0.1,1,0,1
-45,EF:0D:1E:F2:0C:B2,2024-09-12 09:46:49,0.1,1,0,1
-39,E2:BB:32:6A:FC:01,2024-09-12 09:46:49,0.1,1,0,1
-36,CB:08:AA:AA:C9:C6,2024-09-12 09:46:50,0.1,1,0,1
-43,ED:4F:A6:06:39:7A,2024-09-12 09:46:50,0.1,1,0,1
-55,CB:F9:EE:AD:DA:38,2024-09-12 09:46:50,0.1,1,0,1
-38,FB:E4:DE:81:2E:36,2024-09-12 09:46:50,0.1,1,0,1
-37,EF:0D:1E:F2:0C:B2,2024-09-12 09:46:51,0.1,1,0,1
-33,E2:BB:32:6A:FC:01,2024-09-12 09:46:51,0.1,1,0,1
-36,CB:08:AA:AA:C9:C6,2024-09-12 09:46:52,0.1,1,0,1
-42,ED:4F:A6:06:39:7A,2024-09-12 09:46:52,0.1,1,0,1
-50,CB:F9:EE:AD:DA:38,2024-09-12 09:46:52,0.1,1,0,1
-47,FB:E4:DE:81:2E:36,2024-09-12 09:46:52,0.1,1,0,1
-38,EF:0D:1E:F2:0C:B2,2024-09-12 09:46:53,0.1,1,0,1
-40,CB:08:AA:AA:C9:C6,2024-09-12 09:46:54,0.1,1,0,1
-45,ED:4F:A6:06:39:7A,2024-09-12 09:46:54,0.1,1,0,1
-39,FA:91:73:AF:B5:AA,2024-09-12 09:46:54,0.1,1,0,1
-56,CB:F9:EE:AD:DA:38,2024-09-12 09:46:54,0.1,1,0,1
-46,EA:25:00:4F:3C:4D,2024-09-12 09:46:55,0.1,1,0,1
-39,DE:E7:A8:C4:50:E7,2024-09-12 09:46:55,0.1,1,0,1
-33,E2:BB:32:6A:FC:01,2024-09-12 09:46:55,0.1,1,0,1
-36,F2:0B:6D:12:D2:41,2024-09-12 09:46:56,0.1,1,0,1
-34,F0:79:C0:40:FB:93,2024-09-12 09:46:56,0.1,1,0,1
-57,EA:25:00:4F:3C:4D,2024-09-12 09:46:57,0.1,1,0,1
-37,EF:0D:1E:F2:0C:B2,2024-09-12 09:46:57,0.1,1,0,1
-37,CB:08:AA:AA:C9:C6,2024-09-12 09:46:58,0.1,1,0,1
-42,ED:4F:A6:06:39:7A,2024-09-12 09:46:58,0.1,1,0,1
-39,FA:91:73:AF:B5:AA,2024-09-12 09:46:58,0.1,1,0,1
-52,CB:F9:EE:AD:DA:38,2024-09-12 09:46:58,0.1,1,0,1
-41,DE:E7:A8:C4:50:E7,2024-09-12 09:46:59,0.1,1,0,1
-34,E2:BB:32:6A:FC:01,2024-09-12 09:46:59,0.1,1,0,1
-39,F2:0B:6D:12:D2:41,2024-09-12 09:47:00,0.1,1,0,1
-33,F0:79:C0:40:FB:93,2024-09-12 09:47:00,0.1,1,0,1
-57,CB:F9:EE:AD:DA:38,2024-09-12 09:47:00,0.1,1,0,1
-40,FB:E4:DE:81:2E:36,2024-09-12 09:47:00,0.1,1,0,1
-42,EA:25:00:4F:3C:4D,2024-09-12 09:47:01,0.1,1,0,1
-48,DE:E7:A8:C4:50:E7,2024-09-12 09:47:01,0.1,1,0,1
-42,E2:BB:32:6A:FC:01,2024-09-12 09:47:01,0.1,1,0,1
-48,F2:0B:6D:12:D2:41,2024-09-12 09:47:02,0.1,1,0,1
-37,F0:79:C0:40:FB:93,2024-09-12 09:47:02,0.1,1,0,1
-48,CB:F9:EE:AD:DA:38,2024-09-12 09:47:02,0.1,1,0,1
-40,FB:E4:DE:81:2E:36,2024-09-12 09:47:02,0.1,1,0,1
-40,DE:E7:A8:C4:50:E7,2024-09-12 09:47:03,0.1,1,0,1
-37,CB:08:AA:AA:C9:C6,2024-09-12 09:47:04,0.1,1,0,1
-48,ED:4F:A6:06:39:7A,2024-09-12 09:47:04,0.1,1,0,1
-42,FA:91:73:AF:B5:AA,2024-09-12 09:47:04,0.1,1,0,1
-61,EA:25:00:4F:3C:4D,2024-09-12 09:47:05,0.1,1,0,1
-40,EF:0D:1E:F2:0C:B2,2024-09-12 09:47:05,0.1,1,0,1
-36,E2:BB:32:6A:FC:01,2024-09-12 09:47:06,0.1,1,0,1
-39,F2:0B:6D:12:D2:41,2024-09-12 09:47:06,0.1,1,0,1
-40,F0:79:C0:40:FB:93,2024-09-12 09:47:06,0.1,1,0,1
-47,CB:F9:EE:AD:DA:38,2024-09-12 09:47:06,0.1,1,0,1
-42,FB:E4:DE:81:2E:36,2024-09-12 09:47:07,0.1,1,0,1
-39,CB:08:AA:AA:C9:C6,2024-09-12 09:47:08,0.1,1,0,1
-48,ED:4F:A6:06:39:7A,2024-09-12 09:47:08,0.1,1,0,1
-42,FA:91:73:AF:B5:AA,2024-09-12 09:47:08,0.1,1,0,1
-42,EA:25:00:4F:3C:4D,2024-09-12 09:47:09,0.1,1,0,1
-40,EF:0D:1E:F2:0C:B2,2024-09-12 09:47:09,0.1,1,0,1
-53,DE:E7:A8:C4:50:E7,2024-09-12 09:47:09,0.1,1,0,1
-41,E2:BB:32:6A:FC:01,2024-09-12 09:47:10,0.1,1,0,1
-48,F2:0B:6D:12:D2:41,2024-09-12 09:47:10,0.1,1,0,1
-37,F0:79:C0:40:FB:93,2024-09-12 09:47:10,0.1,1,0,1
-48,CB:F9:EE:AD:DA:38,2024-09-12 09:47:10,0.1,1,0,1
-40,FB:E4:DE:81:2E:36,2024-09-12 09:47:11,0.1,1,0,1
-42,DE:E7:A8:C4:50:E7,2024-09-12 09:47:11,0.1,1,0,1
-40,CB:08:AA:AA:C9:C6,2024-09-12 09:47:12,0.1,1,0,1
-47,ED:4F:A6:06:39:7A,2024-09-12 09:47:12,0.1,1,0,1
-42,FA:91:73:AF:B5:AA,2024-09-12 09:47:12,0.1,1,0,1
-38,F0:79:C0:40:FB:93,2024-09-12 09:47:12,0.1,1,0,1
-43,EA:25:00:4F:3C:4D,2024-09-12 09:47:13,0.1,1,0,1
-40,EF:0D:1E:F2:0C:B2,2024-09-12 09:47:13,0.1,1,0,1
-39,E2:BB:32:6A:FC:01,2024-09-12 09:47:14,0.1,1,0,1
-50,ED:4F:A6:06:39:7A,2024-09-12 09:47:14,0.1,1,0,1
-53,CB:F9:EE:AD:DA:38,2024-09-12 09:47:14,0.1,1,0,1
-39,FB:E4:DE:81:2E:36,2024-09-12 09:47:15,0.1,1,0,1
-39,CB:08:AA:AA:C9:C6,2024-09-12 09:47:16,0.1,1,0,1
-41,FA:91:73:AF:B5:AA,2024-09-12 09:47:16,0.1,1,0,1
-39,F0:79:C0:40:FB:93,2024-09-12 09:47:16,0.1,1,0,1
-61,EA:25:00:4F:3C:4D,2024-09-12 09:47:17,0.1,1,0,1
-40,EF:0D:1E:F2:0C:B2,2024-09-12 09:47:17,0.1,1,0,1
-42,DE:E7:A8:C4:50:E7,2024-09-12 09:47:17,0.1,1,0,1
-40,CB:08:AA:AA:C9:C6,2024-09-12 09:47:18,0.1,1,0,1
-50,ED:4F:A6:06:39:7A,2024-09-12 09:47:18,0.1,1,0,1
-52,CB:F9:EE:AD:DA:38,2024-09-12 09:47:18,0.1,1,0,1
-40,FB:E4:DE:81:2E:36,2024-09-12 09:47:19,0.1,1,0,1
-47,E2:BB:32:6A:FC:01,2024-09-12 09:47:20,0.1,1,0,1
-49,ED:4F:A6:06:39:7A,2024-09-12 09:47:20,0.1,1,0,1
-48,CB:F9:EE:AD:DA:38,2024-09-12 09:47:20,0.1,1,0,1
-40,FB:E4:DE:81:2E:36,2024-09-12 09:47:21,0.1,1,0,1
-36,E2:BB:32:6A:FC:01,2024-09-12 09:47:22,0.1,1,0,1
-47,ED:4F:A6:06:39:7A,2024-09-12 09:47:22,0.1,1,0,1
-41,FA:91:73:AF:B5:AA,2024-09-12 09:47:22,0.1,1,0,1
-38,F0:79:C0:40:FB:93,2024-09-12 09:47:22,0.1,1,0,1
-42,EA:25:00:4F:3C:4D,2024-09-12 09:47:23,0.1,1,0,1
-40,EF:0D:1E:F2:0C:B2,2024-09-12 09:47:23,0.1,1,0,1
-53,F2:0B:6D:12:D2:41,2024-09-12 09:47:24,0.1,1,0,1
-45,CB:08:AA:AA:C9:C6,2024-09-12 09:47:24,0.1,1,0,1
-41,FA:91:73:AF:B5:AA,2024-09-12 09:47:24,0.1,1,0,1
-37,F0:79:C0:40:FB:93,2024-09-12 09:47:24,0.1,1,0,1
-39,FB:E4:DE:81:2E:36,2024-09-12 09:47:25,0.1,1,0,1
-42,EF:0D:1E:F2:0C:B2,2024-09-12 09:47:25,0.1,1,0,1
-36,E2:BB:32:6A:FC:01,2024-09-12 09:47:26,0.1,1,0,1
-39,CB:08:AA:AA:C9:C6,2024-09-12 09:47:26,0.1,1,0,1
-49,ED:4F:A6:06:39:7A,2024-09-12 09:47:26,0.1,1,0,1
-42,FB:E4:DE:81:2E:36,2024-09-12 09:47:27,0.1,1,0,1
-43,DE:E7:A8:C4:50:E7,2024-09-12 09:47:27,0.1,1,0,1
-41,F2:0B:6D:12:D2:41,2024-09-12 09:47:28,0.1,1,0,1
-42,FA:91:73:AF:B5:AA,2024-09-12 09:47:28,0.1,1,0,1
-36,F0:79:C0:40:FB:93,2024-09-12 09:47:28,0.1,1,0,1
-39,EA:25:00:4F:3C:4D,2024-09-12 09:47:29,0.1,1,0,1
-47,DE:E7:A8:C4:50:E7,2024-09-12 09:47:29,0.1,1,0,1
-36,E2:BB:32:6A:FC:01,2024-09-12 09:47:30,0.1,1,0,1
-49,CB:08:AA:AA:C9:C6,2024-09-12 09:47:30,0.1,1,0,1
-48,ED:4F:A6:06:39:7A,2024-09-12 09:47:30,0.1,1,0,1
-47,CB:F9:EE:AD:DA:38,2024-09-12 09:47:30,0.1,1,0,1
-39,FB:E4:DE:81:2E:36,2024-09-12 09:47:31,0.1,1,0,1
-50,EF:0D:1E:F2:0C:B2,2024-09-12 09:47:31,0.1,1,0,1
-57,F2:0B:6D:12:D2:41,2024-09-12 09:47:32,0.1,1,0,1
-38,FA:91:73:AF:B5:AA,2024-09-12 09:47:32,0.1,1,0,1
-39,F0:79:C0:40:FB:93,2024-09-12 09:47:32,0.1,1,0,1
-46,CB:F9:EE:AD:DA:38,2024-09-12 09:47:32,0.1,1,0,1
-38,EA:25:00:4F:3C:4D,2024-09-12 09:47:33,0.1,1,0,1
-43,DE:E7:A8:C4:50:E7,2024-09-12 09:47:33,0.1,1,0,1
-40,F2:0B:6D:12:D2:41,2024-09-12 09:47:34,0.1,1,0,1
-37,FA:91:73:AF:B5:AA,2024-09-12 09:47:34,0.1,1,0,1
-40,F0:79:C0:40:FB:93,2024-09-12 09:47:34,0.1,1,0,1
-45,CB:F9:EE:AD:DA:38,2024-09-12 09:47:34,0.1,1,0,1
-47,EA:25:00:4F:3C:4D,2024-09-12 09:47:35,0.1,1,0,1
-45,DE:E7:A8:C4:50:E7,2024-09-12 09:47:35,0.1,1,0,1
-42,FA:91:73:AF:B5:AA,2024-09-12 09:47:36,0.1,1,0,1
-39,F0:79:C0:40:FB:93,2024-09-12 09:47:36,0.1,1,0,1
-45,F2:0B:6D:12:D2:41,2024-09-12 09:47:36,0.1,1,0,1
-39,FB:E4:DE:81:2E:36,2024-09-12 09:47:37,0.1,1,0,1
-46,EF:0D:1E:F2:0C:B2,2024-09-12 09:47:37,0.1,1,0,1
-41,CB:08:AA:AA:C9:C6,2024-09-12 09:47:38,0.1,1,0,1
-44,ED:4F:A6:06:39:7A,2024-09-12 09:47:38,0.1,1,0,1
-54,F2:0B:6D:12:D2:41,2024-09-12 09:47:38,0.1,1,0,1
-38,FB:E4:DE:81:2E:36,2024-09-12 09:47:39,0.1,1,0,1
-40,EF:0D:1E:F2:0C:B2,2024-09-12 09:47:39,0.1,1,0,1
-42,CB:08:AA:AA:C9:C6,2024-09-12 09:47:40,0.1,1,0,1
-44,ED:4F:A6:06:39:7A,2024-09-12 09:47:40,0.1,1,0,1
-42,FA:91:73:AF:B5:AA,2024-09-12 09:47:40,0.1,1,0,1
-40,F2:0B:6D:12:D2:41,2024-09-12 09:47:40,0.1,1,0,1
-50,DE:E7:A8:C4:50:E7,2024-09-12 09:47:41,0.1,1,0,1
-43,E2:BB:32:6A:FC:01,2024-09-12 09:47:42,0.1,1,0,1
-38,F0:79:C0:40:FB:93,2024-09-12 09:47:42,0.1,1,0,1
-52,CB:F9:EE:AD:DA:38,2024-09-12 09:47:42,0.1,1,0,1
-38,FB:E4:DE:81:2E:36,2024-09-12 09:47:43,0.1,1,0,1
-38,EA:25:00:4F:3C:4D,2024-09-12 09:47:43,0.1,1,0,1
-42,DE:E7:A8:C4:50:E7,2024-09-12 09:47:43,0.1,1,0,1
-36,E2:BB:32:6A:FC:01,2024-09-12 09:47:44,0.1,1,0,1
-45,D1:8A:6B:17:30:48,2024-10-30 14:15:40,0.1,0,0,1
-54,F8:93:7C:30:08:2A,2024-10-30 14:15:41,0.1,0,0,1
-50,CA:2B:3D:A7:0C:C9,2024-10-30 14:15:41,0.1,0,0,1
-53,E7:C1:DC:F8:37:CB,2024-10-30 14:15:41,0.1,0,0,1
-40,E9:FF:E4:CA:81:83,2024-10-30 14:15:41,0.1,0,0,1
-53,E7:C1:DC:F8:37:CB,2024-10-30 14:15:41,0.1,0,0,1
-51,F2:C7:6C:15:14:53,2024-10-30 14:15:41,0.1,0,0,1
-53,ED:7C:A0:C9:37:39,2024-10-30 14:15:41,0.1,0,0,1
-41,CA:6B:21:3F:49:82,2024-10-30 14:15:42,0.1,0,0,1
-41,E1:35:8A:20:CA:4D,2024-10-30 14:15:42,0.1,0,0,1
-57,C8:18:05:35:AD:86,2024-10-30 14:15:42,0.1,0,0,1
-41,CA:2B:3D:A7:0C:C9,2024-10-30 14:15:43,0.1,0,0,1
-47,F8:93:7C:30:08:2A,2024-10-30 14:15:43,0.1,0,0,1
-46,D1:8A:6B:17:30:48,2024-10-30 14:15:44,0.1,0,0,1
-41,CA:2B:3D:A7:0C:C9,2024-10-30 14:15:45,0.1,0,0,1
-40,E9:FF:E4:CA:81:83,2024-10-30 14:15:45,0.1,0,0,1
-55,E7:C1:DC:F8:37:CB,2024-10-30 14:15:45,0.1,0,0,1
-48,F2:C7:6C:15:14:53,2024-10-30 14:15:45,0.1,0,0,1
-46,ED:7C:A0:C9:37:39,2024-10-30 14:15:45,0.1,0,0,1
-41,CA:6B:21:3F:49:82,2024-10-30 14:15:46,0.1,0,0,1
-51,E1:35:8A:20:CA:4D,2024-10-30 14:15:46,0.1,0,0,1
-52,C8:18:05:35:AD:86,2024-10-30 14:15:46,0.1,0,0,1
-44,D1:8A:6B:17:30:48,2024-10-30 14:15:48,0.1,0,0,1
-46,C8:18:05:35:AD:86,2024-10-30 14:15:48,0.1,0,0,1
-50,CA:2B:3D:A7:0C:C9,2024-10-30 14:15:49,0.1,0,0,1
-53,F8:93:7C:30:08:2A,2024-10-30 14:15:49,0.1,0,0,1
-57,E7:C1:DC:F8:37:CB,2024-10-30 14:15:49,0.1,0,0,1
-46,F2:C7:6C:15:14:53,2024-10-30 14:15:49,0.1,0,0,1
-46,ED:7C:A0:C9:37:39,2024-10-30 14:15:49,0.1,0,0,1
-45,CA:6B:21:3F:49:82,2024-10-30 14:15:50,0.1,0,0,1
-39,E1:35:8A:20:CA:4D,2024-10-30 14:15:50,0.1,0,0,1
-40,E9:FF:E4:CA:81:83,2024-10-30 14:15:51,0.1,0,0,1
-54,E7:C1:DC:F8:37:CB,2024-10-30 14:15:51,0.1,0,0,1
-54,ED:7C:A0:C9:37:39,2024-10-30 14:15:51,0.1,0,0,1
-50,F2:C7:6C:15:14:53,2024-10-30 14:15:51,0.1,0,0,1
-41,CA:6B:21:3F:49:82,2024-10-30 14:15:52,0.1,0,0,1
-41,E1:35:8A:20:CA:4D,2024-10-30 14:15:52,0.1,0,0,1
-58,C8:18:05:35:AD:86,2024-10-30 14:15:52,0.1,0,0,1
-41,CA:2B:3D:A7:0C:C9,2024-10-30 14:15:53,0.1,0,0,1
-48,F8:93:7C:30:08:2A,2024-10-30 14:15:53,0.1,0,0,1
-39,E9:FF:E4:CA:81:83,2024-10-30 14:15:55,0.1,0,0,1
-61,E7:C1:DC:F8:37:CB,2024-10-30 14:15:55,0.1,0,0,1
-46,ED:7C:A0:C9:37:39,2024-10-30 14:15:55,0.1,0,0,1
-46,F2:C7:6C:15:14:53,2024-10-30 14:15:56,0.1,0,0,1
-45,CA:6B:21:3F:49:82,2024-10-30 14:15:56,0.1,0,0,1
-38,E1:35:8A:20:CA:4D,2024-10-30 14:15:56,0.1,0,0,1
-45,D1:8A:6B:17:30:48,2024-10-30 14:15:56,0.1,0,0,1
-53,CA:2B:3D:A7:0C:C9,2024-10-30 14:15:57,0.1,0,0,1
-55,F8:93:7C:30:08:2A,2024-10-30 14:15:57,0.1,0,0,1
-57,C8:18:05:35:AD:86,2024-10-30 14:15:58,0.1,0,0,1
-40,E9:FF:E4:CA:81:83,2024-10-30 14:15:59,0.1,0,0,1
-54,E7:C1:DC:F8:37:CB,2024-10-30 14:15:59,0.1,0,0,1
-47,ED:7C:A0:C9:37:39,2024-10-30 14:16:00,0.1,0,0,1
-47,F2:C7:6C:15:14:53,2024-10-30 14:16:00,0.1,0,0,1
-41,CA:6B:21:3F:49:82,2024-10-30 14:16:00,0.1,0,0,1
-45,D1:8A:6B:17:30:48,2024-10-30 14:16:00,0.1,0,0,1
-52,CA:2B:3D:A7:0C:C9,2024-10-30 14:16:01,0.1,0,0,1
-53,F8:93:7C:30:08:2A,2024-10-30 14:16:01,0.1,0,0,1
-41,E1:35:8A:20:CA:4D,2024-10-30 14:16:02,0.1,0,0,1
-58,C8:18:05:35:AD:86,2024-10-30 14:16:02,0.1,0,0,1
-41,CA:6B:21:3F:49:82,2024-10-30 14:16:02,0.1,0,0,1
-40,E9:FF:E4:CA:81:83,2024-10-30 14:16:03,0.1,0,0,1
-53,E7:C1:DC:F8:37:CB,2024-10-30 14:16:04,0.1,0,0,1
-53,ED:7C:A0:C9:37:39,2024-10-30 14:16:04,0.1,0,0,1
-52,F2:C7:6C:15:14:53,2024-10-30 14:16:04,0.1,0,0,1
-47,D1:8A:6B:17:30:48,2024-10-30 14:16:04,0.1,0,0,1
-49,C8:18:05:35:AD:86,2024-10-30 14:16:06,0.1,0,0,1
-41,CA:6B:21:3F:49:82,2024-10-30 14:16:06,0.1,0,0,1
-47,CA:2B:3D:A7:0C:C9,2024-10-30 14:16:07,0.1,0,0,1
-53,F8:93:7C:30:08:2A,2024-10-30 14:16:07,0.1,0,0,1
-61,E7:C1:DC:F8:37:CB,2024-10-30 14:16:08,0.1,0,0,1
-46,ED:7C:A0:C9:37:39,2024-10-30 14:16:08,0.1,0,0,1
-46,F2:C7:6C:15:14:53,2024-10-30 14:16:08,0.1,0,0,1
-39,E1:35:8A:20:CA:4D,2024-10-30 14:16:08,0.1,0,0,1
-54,E1:35:8A:20:CA:4D,2024-10-30 14:16:08,0.1,0,0,1
-51,C8:18:05:35:AD:86,2024-10-30 14:16:08,0.1,0,0,1
-41,CA:6B:21:3F:49:82,2024-10-30 14:16:08,0.1,0,0,1
-58,CA:2B:3D:A7:0C:C9,2024-10-30 14:16:09,0.1,0,0,1
-53,F8:93:7C:30:08:2A,2024-10-30 14:16:09,0.1,0,0,1
-55,E7:C1:DC:F8:37:CB,2024-10-30 14:16:10,0.1,0,0,1
-46,ED:7C:A0:C9:37:39,2024-10-30 14:16:10,0.1,0,0,1
-45,D1:8A:6B:17:30:48,2024-10-30 14:16:10,0.1,0,0,1
-40,E9:FF:E4:CA:81:83,2024-10-30 14:16:11,0.1,0,0,1
-47,F2:C7:6C:15:14:53,2024-10-30 14:16:12,0.1,0,0,1
-39,E1:35:8A:20:CA:4D,2024-10-30 14:16:12,0.1,0,0,1
-57,C8:18:05:35:AD:86,2024-10-30 14:16:12,0.1,0,0,1
-41,CA:6B:21:3F:49:82,2024-10-30 14:16:12,0.1,0,0,1
-41,CA:2B:3D:A7:0C:C9,2024-10-30 14:16:13,0.1,0,0,1
-48,F8:93:7C:30:08:2A,2024-10-30 14:16:13,0.1,0,0,1
-54,E7:C1:DC:F8:37:CB,2024-10-30 14:16:14,0.1,0,0,1
-47,ED:7C:A0:C9:37:39,2024-10-30 14:16:14,0.1,0,0,1
-44,D1:8A:6B:17:30:48,2024-10-30 14:16:14,0.1,0,0,1
-46,F2:C7:6C:15:14:53,2024-10-30 14:16:16,0.1,0,0,1
-51,E1:35:8A:20:CA:4D,2024-10-30 14:16:16,0.1,0,0,1
-46,C8:18:05:35:AD:86,2024-10-30 14:16:16,0.1,0,0,1
-41,CA:6B:21:3F:49:82,2024-10-30 14:16:16,0.1,0,0,1
-48,CA:2B:3D:A7:0C:C9,2024-10-30 14:16:17,0.1,0,0,1
-54,F8:93:7C:30:08:2A,2024-10-30 14:16:17,0.1,0,0,1
-55,E7:C1:DC:F8:37:CB,2024-10-30 14:16:18,0.1,0,0,1
-45,D1:8A:6B:17:30:48,2024-10-30 14:16:18,0.1,0,0,1
-53,ED:7C:A0:C9:37:39,2024-10-30 14:16:20,0.1,0,0,1
-50,F2:C7:6C:15:14:53,2024-10-30 14:16:20,0.1,0,0,1
-39,E1:35:8A:20:CA:4D,2024-10-30 14:16:20,0.1,0,0,1
-42,CA:6B:21:3F:49:82,2024-10-30 14:16:20,0.1,0,0,1
-42,CA:2B:3D:A7:0C:C9,2024-10-30 14:16:21,0.1,0,0,1
-48,F8:93:7C:30:08:2A,2024-10-30 14:16:21,0.1,0,0,1
-40,E9:FF:E4:CA:81:83,2024-10-30 14:16:21,0.1,0,0,1
-53,E7:C1:DC:F8:37:CB,2024-10-30 14:16:24,0.1,0,0,1
-47,ED:7C:A0:C9:37:39,2024-10-30 14:16:24,0.1,0,0,1
-47,F2:C7:6C:15:14:53,2024-10-30 14:16:24,0.1,0,0,1
-41,E1:35:8A:20:CA:4D,2024-10-30 14:16:24,0.1,0,0,1
-50,C8:18:05:35:AD:86,2024-10-30 14:16:24,0.1,0,0,1
-45,CA:6B:21:3F:49:82,2024-10-30 14:16:24,0.1,0,0,1
-41,CA:2B:3D:A7:0C:C9,2024-10-30 14:16:25,0.1,0,0,1
-40,E9:FF:E4:CA:81:83,2024-10-30 14:16:25,0.1,0,0,1
-65,F8:93:7C:30:08:2A,2024-10-30 14:16:27,0.1,0,0,1
-54,E1:35:8A:20:CA:4D,2024-10-30 14:16:28,0.1,0,0,1
-39,CA:6B:21:3F:49:82,2024-10-30 14:16:28,0.1,0,0,1
-51,CA:2B:3D:A7:0C:C9,2024-10-30 14:16:29,0.1,0,0,1
-39,E9:FF:E4:CA:81:83,2024-10-30 14:16:29,0.1,0,0,1
-45,ED:7C:A0:C9:37:39,2024-10-30 14:16:30,0.1,0,0,1
-45,E7:C1:DC:F8:37:CB,2024-10-30 14:16:30,0.1,0,0,1
-46,F2:C7:6C:15:14:53,2024-10-30 14:16:30,0.1,0,0,1
-48,D1:8A:6B:17:30:48,2024-10-30 14:16:30,0.1,0,0,1
-46,CA:6B:21:3F:49:82,2024-10-30 14:16:30,0.1,0,0,1
-48,F8:93:7C:30:08:2A,2024-10-30 14:16:31,0.1,0,0,1
-56,E1:35:8A:20:CA:4D,2024-10-30 14:16:32,0.1,0,0,1
-46,C8:18:05:35:AD:86,2024-10-30 14:16:32,0.1,0,0,1
-51,CA:2B:3D:A7:0C:C9,2024-10-30 14:16:33,0.1,0,0,1
-39,E9:FF:E4:CA:81:83,2024-10-30 14:16:33,0.1,0,0,1
-45,ED:7C:A0:C9:37:39,2024-10-30 14:16:34,0.1,0,0,1
-45,E7:C1:DC:F8:37:CB,2024-10-30 14:16:34,0.1,0,0,1
-48,D1:8A:6B:17:30:48,2024-10-30 14:16:34,0.1,0,0,1
-41,CA:2B:3D:A7:0C:C9,2024-10-30 14:16:35,0.1,0,0,1
-39,E9:FF:E4:CA:81:83,2024-10-30 14:16:35,0.1,0,0,1
-42,ED:7C:A0:C9:37:39,2024-10-30 14:16:36,0.1,0,0,1
-45,E7:C1:DC:F8:37:CB,2024-10-30 14:16:36,0.1,0,0,1
-42,F2:C7:6C:15:14:53,2024-10-30 14:16:36,0.1,0,0,1
-43,CA:2B:3D:A7:0C:C9,2024-10-30 14:16:37,0.1,0,0,1
-48,F8:93:7C:30:08:2A,2024-10-30 14:16:37,0.1,0,0,1
-47,C8:18:05:35:AD:86,2024-10-30 14:16:38,0.1,0,0,1
-54,E1:35:8A:20:CA:4D,2024-10-30 14:16:38,0.1,0,0,1
-39,CA:6B:21:3F:49:82,2024-10-30 14:16:38,0.1,0,0,1
-40,E9:FF:E4:CA:81:83,2024-10-30 14:16:39,0.1,0,0,1
-45,ED:7C:A0:C9:37:39,2024-10-30 14:16:40,0.1,0,0,1
-52,F2:C7:6C:15:14:53,2024-10-30 14:16:40,0.1,0,0,1
-50,D1:8A:6B:17:30:48,2024-10-30 14:16:40,0.1,0,0,1
-48,E2:BB:32:6A:FC:01,2024-09-12 09:48:46,0.2,1,0,1
-47,ED:4F:A6:06:39:7A,2024-09-12 09:48:46,0.2,1,0,1
-40,CB:F9:EE:AD:DA:38,2024-09-12 09:48:46,0.2,1,0,1
-44,F2:0B:6D:12:D2:41,2024-09-12 09:48:46,0.2,1,0,1
-39,EA:25:00:4F:3C:4D,2024-09-12 09:48:47,0.2,1,0,1
-45,F2:0B:6D:12:D2:41,2024-09-12 09:48:47,0.2,1,0,1
-44,EF:0D:1E:F2:0C:B2,2024-09-12 09:48:47,0.2,1,0,1
-60,DE:E7:A8:C4:50:E7,2024-09-12 09:48:47,0.2,1,0,1
-42,CB:08:AA:AA:C9:C6,2024-09-12 09:48:48,0.2,1,0,1
-44,FA:91:73:AF:B5:AA,2024-09-12 09:48:48,0.2,1,0,1
-45,F0:79:C0:40:FB:93,2024-09-12 09:48:49,0.2,1,0,1
-57,EF:0D:1E:F2:0C:B2,2024-09-12 09:48:49,0.2,1,0,1
-42,F0:79:C0:40:FB:93,2024-09-12 09:48:50,0.2,1,0,1
-54,E2:BB:32:6A:FC:01,2024-09-12 09:48:50,0.2,1,0,1
-42,ED:4F:A6:06:39:7A,2024-09-12 09:48:50,0.2,1,0,1
-41,CB:F9:EE:AD:DA:38,2024-09-12 09:48:50,0.2,1,0,1
-42,EA:25:00:4F:3C:4D,2024-09-12 09:48:51,0.2,1,0,1
-68,DE:E7:A8:C4:50:E7,2024-09-12 09:48:51,0.2,1,0,1
-45,F2:0B:6D:12:D2:41,2024-09-12 09:48:52,0.2,1,0,1
-43,CB:08:AA:AA:C9:C6,2024-09-12 09:48:52,0.2,1,0,1
-50,FA:91:73:AF:B5:AA,2024-09-12 09:48:52,0.2,1,0,1
-57,FB:E4:DE:81:2E:36,2024-09-12 09:48:53,0.2,1,0,1
-57,EF:0D:1E:F2:0C:B2,2024-09-12 09:48:53,0.2,1,0,1
-44,F0:79:C0:40:FB:93,2024-09-12 09:48:54,0.2,1,0,1
-59,E2:BB:32:6A:FC:01,2024-09-12 09:48:54,0.2,1,0,1
-44,ED:4F:A6:06:39:7A,2024-09-12 09:48:54,0.2,1,0,1
-41,CB:F9:EE:AD:DA:38,2024-09-12 09:48:54,0.2,1,0,1
-56,FB:E4:DE:81:2E:36,2024-09-12 09:48:55,0.2,1,0,1
-47,F2:0B:6D:12:D2:41,2024-09-12 09:48:56,0.2,1,0,1
-41,FA:91:73:AF:B5:AA,2024-09-12 09:48:56,0.2,1,0,1
-39,EA:25:00:4F:3C:4D,2024-09-12 09:48:57,0.2,1,0,1
-45,EF:0D:1E:F2:0C:B2,2024-09-12 09:48:57,0.2,1,0,1
-44,E2:BB:32:6A:FC:01,2024-09-12 09:48:58,0.2,1,0,1
