RSSI-Value,MAC-Address,Timestamp,Distance
-43,E0:CE:45:2B:3E:B8,2024-09-12 09:47:08,0.3
-46,EB:A1:FF:D8:65:FE,2024-09-12 09:47:08,0.3
-55,D1:EE:48:99:9E:08,2024-09-12 09:47:09,0.3
-55,DE:4A:54:FD:8E:85,2024-09-12 09:47:09,0.3
-72,E0:BC:5B:2B:59:29,2024-09-12 09:47:09,0.3
-48,F5:D8:58:74:5F:29,2024-09-12 09:47:09,0.3
-45,DC:FB:FD:B9:DF:CA,2024-09-12 09:47:09,0.3
-53,F3:09:D1:F9:E5:4E,2024-09-12 09:47:10,0.3
-44,E0:CE:45:2B:3E:B8,2024-09-12 09:47:10,0.3
-48,EB:A1:FF:D8:65:FE,2024-09-12 09:47:10,0.3
-55,D1:EE:48:99:9E:08,2024-09-12 09:47:11,0.3
-49,DE:4A:54:FD:8E:85,2024-09-12 09:47:11,0.3
-53,E0:BC:5B:2B:59:29,2024-09-12 09:47:11,0.3
-51,F5:D8:58:74:5F:29,2024-09-12 09:47:11,0.3
-44,D9:7C:E2:5D:4B:A2,2024-09-12 09:47:12,0.3
-46,E7:8C:00:9C:55:50,2024-09-12 09:47:12,0.3
-45,E8:9B:11:7B:D7:0F,2024-09-12 09:47:13,0.3
-42,DC:FB:FD:B9:DF:CA,2024-09-12 09:47:13,0.3
-53,D9:7C:E2:5D:4B:A2,2024-09-12 09:47:14,0.3
-46,E0:CE:45:2B:3E:B8,2024-09-12 09:47:14,0.3
-46,E7:8C:00:9C:55:50,2024-09-12 09:47:14,0.3
-45,EB:A1:FF:D8:65:FE,2024-09-12 09:47:14,0.3
-56,D1:EE:48:99:9E:08,2024-09-12 09:47:15,0.3
-49,DE:4A:54:FD:8E:85,2024-09-12 09:47:15,0.3
-55,E0:BC:5B:2B:59:29,2024-09-12 09:47:15,0.3
-50,F5:D8:58:74:5F:29,2024-09-12 09:47:15,0.3
-51,F3:09:D1:F9:E5:4E,2024-09-12 09:47:16,0.3
-45,E8:9B:11:7B:D7:0F,2024-09-12 09:47:17,0.3
-70,CB:8B:0B:72:EB:2A,2024-09-12 09:47:17,0.3
-47,F5:D8:58:74:5F:29,2024-09-12 09:47:17,0.3
-45,DC:FB:FD:B9:DF:CA,2024-09-12 09:47:17,0.3
-42,D9:7C:E2:5D:4B:A2,2024-09-12 09:47:18,0.3
-44,E0:CE:45:2B:3E:B8,2024-09-12 09:47:18,0.3
-47,E7:8C:00:9C:55:50,2024-09-12 09:47:18,0.3
-46,EB:A1:FF:D8:65:FE,2024-09-12 09:47:18,0.3
-54,D1:EE:48:99:9E:08,2024-09-12 09:47:19,0.3
-55,DE:4A:54:FD:8E:85,2024-09-12 09:47:19,0.3
-74,E0:BC:5B:2B:59:29,2024-09-12 09:47:19,0.3
-54,F3:09:D1:F9:E5:4E,2024-09-12 09:47:20,0.3
-45,E7:8C:00:9C:55:50,2024-09-12 09:47:20,0.3
-44,E0:CE:45:2B:3E:B8,2024-09-12 09:47:20,0.3
-49,E8:9B:11:7B:D7:0F,2024-09-12 09:47:21,0.3
-54,F5:D8:58:74:5F:29,2024-09-12 09:47:21,0.3
-42,DC:FB:FD:B9:DF:CA,2024-09-12 09:47:21,0.3
-45,D9:7C:E2:5D:4B:A2,2024-09-12 09:47:22,0.3
-45,E8:9B:11:7B:D7:0F,2024-09-12 09:47:23,0.3
-49,DE:4A:54:FD:8E:85,2024-09-12 09:47:23,0.3
