macAddress;timestampInMilliSeconds;lat;lng;type;id
E0:9D:13:1B:55:21;1669220056530;47.3917672;8.5275026;Unknown;564
D7:B3:0A:AD:DC:BD;1669220056508;47.3917672;8.5275026;AirPods;565
5D:F6:8B:51:F2:B2;1669220056576;47.3917672;8.5275026;AppleDevice;566
C0:28:8D:49:AC:E3;1669220056548;47.3917672;8.5275026;Unknown;567
E0:ED:05:7E:EE:BB;1669220068208;47.3918273;8.5272059;AppleDevice;568
D4:9D:C0:85:49:4F;1669220063117;47.3918286;8.5273331;Unknown;569
1F:3B:26:86:71:84;1669220067500;47.3918273;8.5272059;AirTag;570
F3:33:56:D9:63:8F;1669220058660;47.3918078;8.5274174;9067646D7BAA30A8E9;571
2B:63:0E:8B:FA:16;1669220066768;47.3918273;8.5272059;Unknown;572
39:7D:EE:BB:63:65;1669220059452;47.3918078;8.5274174;Unknown;573
E3:A4:A2:FF:46:82;1669220064466;47.3918286;8.5273331;AppleDevice;574
F0:B3:EC:16:74:88;1669220057252;47.3918078;8.5274174;AppleDevice;575
14:FE:40:8C:C6:54;1669220063125;47.3918286;8.5273331;Unknown;576
2B:C3:FD:07:10:BB;1669220059423;47.3918078;8.5274174;AppleDevice;577
68:72:C3:D7:8F:11;1669220056579;47.3917672;8.5275026;Unknown;578
D0:C2:4E:DB:6B:BF;1669220058634;47.3918078;8.5274174;Unknown;579
1A:44:FC:58:F1:1D;1669220056523;47.3917672;8.5275026;AppleDevice;580
04:A3:C6:F0:93:3D;1669220058668;47.3918078;8.5274174;Unknown;581
4A:B1:38:A8:83:B2;1669220064574;47.3918286;8.5273331;AirTag;582
50:32:37:C7:D9:3D;1669220064474;47.3918286;8.5273331;AppleDevice;583
C0:28:8D:45:3F:F5;1669220059359;47.3918078;8.5274174;Unknown;584
72:6F:E1:F9:5B:FD;1669220060190;47.3918078;8.5274174;Chipolo ONE Spot;585
C7:4D:82:B7:F1:5C;1669220060198;47.3918078;8.5274174;AppleDevice;586
DB:EE:05:2C:9F:97;1669220067535;47.3918273;8.5272059;Tile;587
71:06:E9:85:E3:AB;1669220059449;47.3918078;8.5274174;AirTag;588
14:B1:07:3F:37:3B;1669220056555;47.3917672;8.5275026;Unknown;589
30:BD:54:3B:95:24;1669220057236;47.3918078;8.5274174;AppleDevice;590
EC:81:93:16:CF:5F;1669220063100;47.3918286;8.5273331;Unknown;591
C4:7A:C4:66:D6:27;1669220056516;47.3917672;8.5275026;Chipolo ONE Spot;592
6E:E1:91:F2:CB:95;1669220060973;47.3918078;8.5274174;AirPods;593
35:AD:C9:10:EF:7F;1669220064543;47.3918286;8.5273331;AppleDevice;594
64:02:5F:49:21:24;1669220056561;47.3917672;8.5275026;Chipolo ONE Spot;595
6F:0F:6A:28:7F:F8;1669220058690;47.3918078;8.5274174;AppleDevice;596
EC:81:93:13:1E:53;1669220059457;47.3918078;8.5274174;Unknown;597
F4:FE:FB:B0:DE:42;1669220067542;47.3918273;8.5272059;Unknown;598
F8:04:2E:D2:CE:B5;1669220058718;47.3918078;8.5274174;Unknown;599
16:E5:23:B6:58:28;1669220059438;47.3918078;8.5274174;AppleDevice;600
D4:9D:C0:79:93:61;1669220067516;47.3918273;8.5272059;Unknown;601
36:11:AD:3F:49:C7;1669220059412;47.3918078;8.5274174;AppleDevice;602
C0:28:8D:4E:9E:73;1669220063806;47.3918286;8.5273331;Unknown;603
F4:FE:FB:B0:E3:58;1669220058641;47.3918078;8.5274174;Unknown;604
