macAddress;timestampInMilliSeconds;lat;lng;type;id
F5:80:38:84:F2:8E;1669888149229;47.3914788;8.5284465;AppleDevice;314
09:1D:92:40:FB:7B;1669888146848;47.3915371;8.5284937;AppleDevice;315
D4:B6:E8:75:59:FE;1669888181528;47.3915072;8.5278782;AirTag;316
2E:AC:87:31:9A:BB;1669888177941;47.3915072;8.5278782;AppleDevice;317
08:EB:8C:0E:89:13;1669888182891;47.3915413;8.5277935;Unknown;318
61:35:AE:AA:A9:63;1669888182917;47.3915413;8.5277935;AppleDevice;319
46:9E:51:F0:93:DF;1669888175446;47.3914854;8.5279663;Unknown;320
70:A7:41:9C:3B:B4;1669888182907;47.3915413;8.5277935;U6-LR;321
65:F0:68:00:71:FA;1669888175455;47.3914854;8.5279663;AirTag;322
39:27:F9:97:9D:6D;1669888177885;47.3915072;8.5278782;Unknown;323
70:B1:3D:A4:5B:A3;1669888181532;47.3915072;8.5278782;Unknown;324
74:4B:28:2D:C7:CE;1669888181525;47.3915072;8.5278782;AppleDevice;325
1A:44:FC:58:F1:1D;1669888179185;47.3915072;8.5278782;AppleDevice;326
